#time,	RhoE from block 1 to block 8
0	0	0.002	0	0	0	0.002	0.0005	0.0015	
1	0.0005	0.0005	0.0005	0.0005	0.0005	0.002	0.0005	0.0005	
2	0	0.0005	0.0015	0	0.0005	0.006	0	0.0025	
3	0.0005	0.001	0.002	0.001	0	0.0115	0.0005	0.0085	
4	0.0025	0.0025	0.0065	0.003	0.0025	0.016	0.002	0.0215	
5	0.005	0.003	0.0395	0.02	0.01	0.006	0.002	0.0285	
6	0.007	0.002	0.0465	0.0325	0.0145	0.008	0.002	0.025	
7	0.0065	0.002	0.031	0.0205	0.0275	0.011	0.0015	0.0245	
8	0.002	0.004	0.0325	0.0205	0.0045	0.0035	0.0035	0.016	
9	0.0015	0.005	0.0305	0.023	0.0105	0	0.0025	0.008	
10	0.0025	0.002	0.0125	0.019	0.0045	0.0015	0.0015	0	
11	0.001	0.001	0.001	0.0005	0.001	0.0025	0.0015	0.0015	
12	0.0005	0.001	0.0005	0.001	0.0025	0.001	0	0.0005	
13	0.0015	0.002	0.001	0.0015	0.001	0.003	0.001	0	
14	0	0.001	0.0055	0.008	0.001	0.0065	0.003	0.0015	
15	0.001	0.0015	0.004	0.053	0.009	0.0405	0.0045	0.0035	
16	0.0065	0.004	0.0135	0.0395	0.06	0.0135	0.0145	0.0105	
17	0.0155	0.0485	0.0235	0.0345	0.042	0.019	0.0075	0.01	
18	0.0395	0.0725	0.01	0.0535	0.0295	0.027	0.018	0.0175	
19	0.06	0.069	0.0125	0.0455	0.0355	0.0165	0.018	0.0405	
20	0.046	0.045	0.0065	0.0285	0.025	0.009	0.01	0.005	
21	0.0265	0.0315	0.0025	0.001	0.007	0.0015	0.0055	0.001	
22	0.0115	0.0195	0.0015	0.001	0.002	0	0.0005	0.0005	
23	0.0015	0.0015	0.0005	0.001	0.0005	0.0025	0.0005	0	
24	0.0005	0.0025	0.0015	0.003	0.001	0	0.0015	0.002	
25	0.0005	0.0005	0.003	0.002	0.001	0.0005	0	0.001	
26	0.001	0.0025	0.0145	0.008	0.002	0.0025	0.002	0.0005	
27	0.003	0.0635	0.015	0.037	0.0085	0.0085	0.0115	0.016	
28	0.016	0.0615	0.0195	0.055	0.0405	0.0155	0.0195	0.06	
29	0.0305	0.037	0.0265	0.0435	0.081	0.012	0.0105	0.0435	
30	0.0415	0.0285	0.049	0.049	0.0445	0.0075	0.0195	0.031	
31	0.0355	0.0365	0.025	0.0535	0.0345	0.008	0.0145	0.0165	
32	0.0295	0.0305	0.0045	0.0265	0.0355	0.004	0.009	0.0165	
33	0.008	0.0005	0.0015	0.0015	0.017	0.002	0.0005	0.0005	
34	0.0015	0.0005	0.001	0.001	0	0.001	0.0015	0.001	
35	0	0.0015	0.0005	0.001	0.0005	0	0	0.001	
36	0.0005	0.0055	0	0.001	0.0015	0.0005	0.002	0.002	
37	0.0005	0.024	0	0.0035	0.001	0.004	0.0005	0.001	
38	0	0.011	0.0015	0.005	0.004	0.014	0.003	0.003	
39	0.0025	0.025	0.0035	0.0115	0.0055	0.013	0.0065	0.007	
40	0.008	0.025	0.009	0.0625	0.0225	0.016	0.051	0.015	
41	0.01	0.0305	0.024	0.045	0.041	0.0115	0.0805	0.01	
42	0.0125	0.0145	0.04	0.0435	0.044	0.007	0.0315	0.0035	
43	0.007	0.0005	0.0315	0.033	0.0225	0.0025	0.036	0.002	
44	0.0075	0.0005	0.016	0.0215	0.0165	0.0005	0.0285	0.0015	
45	0.006	0.003	0.0125	0.015	0.0115	0.0005	0.0265	0.001	
46	0.0025	0.001	0.0025	0	0.0015	0.001	0.0005	0	
47	0.0005	0.0015	0.0005	0.001	0.001	0	0.0025	0.0005	
48	0.002	0.0005	0	0.0015	0.0005	0.001	0	0.0025	
49	0.007	0.005	0.0015	0.008	0	0.0045	0.043	0.0155	
50	0.056	0.012	0.0045	0.023	0.021	0.027	0.019	0.0515	
51	0.059	0.0265	0.0235	0.016	0.0005	0.038	0.016	0.0135	
52	0.048	0.0545	0.04	0.03	0.0035	0.0285	0.014	0.0125	
53	0.045	0.0615	0.0195	0.0335	0.002	0.0335	0.009	0.013	
54	0.048	0.067	0.022	0.0375	0.004	0.035	0.008	0.013	
55	0.0235	0.0195	0.0155	0.0315	0.002	0.0115	0.0005	0	
56	0	0.0025	0.005	0.0015	0.002	0.001	0.002	0	
57	0.001	0.0005	0.0015	0.0015	0	0.001	0.001	0.0005	
58	0.001	0.0005	0	0.012	0.008	0.0015	0.0005	0.001	
59	0.007	0.001	0	0.0115	0.0085	0.0025	0.003	0.0055	
60	0.0185	0.002	0.008	0.013	0.007	0.0015	0.0115	0.009	
61	0.0135	0.0015	0.0085	0.0275	0.001	0.003	0.039	0.006	
62	0.0115	0.038	0.015	0.0495	0.003	0.0075	0.0245	0.0095	
63	0.028	0.046	0.014	0.0445	0.002	0.009	0.029	0.0095	
64	0.0215	0.037	0.031	0.029	0.0005	0.0035	0.027	0.002	
65	0.0075	0.021	0.0375	0.021	0.001	0.0025	0.026	0	
66	0.0015	0.0165	0.015	0.0145	0.0005	0.002	0.0105	0	
